# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: 2.0, 0.30, 30.00, 300.00","surface"]}

dive: 2.0, 0.30, 30.00, 300.00
EX20, 00:02:37, -1.21, 3.21
EX20, 00:02:37, -1.21, 3.20
EX20, 00:02:37, -1.21, 3.19
EX20, 00:02:37, -1.21, 3.19
EX20, 00:02:37, -1.21, 3.18
EX20, 00:02:37, -1.21, 3.17
EX20, 00:02:38, -1.21, 3.17
EX20, 00:02:38, -1.21, 3.16
EX20, 00:02:38, -1.15, 3.15
EX20, 00:02:38, -1.15, 3.14
EX20, 00:02:38, -1.15, 3.13
EX20, 00:02:38, -1.15, 3.13
EX20, 00:02:38, -1.15, 3.12
EX20, 00:02:38, -1.15, 3.11
EX20, 00:02:39, -1.15, 3.10
EX20, 00:02:39, -1.15, 3.09
EX20, 00:02:39, -1.09, 3.09
EX20, 00:02:39, -1.09, 3.08

EX20, 00:02:39, -1.09, 3.07
EX20, 00:02:39, -1.09, 3.06
EX20, 00:02:39, -1.09, 3.05
EX20, 00:02:39, -1.09, 3.04
EX20, 00:02:40, -1.09, 3.03
EX20, 00:02:40, -1.09, 3.02
EX20, 00:02:40, -1.01, 3.01
EX20, 00:02:40, -1.01, 3.00
EX20, 00:02:40, -1.01, 3.00
EX20, 00:02:40, -1.01, 2.99
EX20, 00:02:40, -1.01, 2.98
EX20, 00:02:41, -1.01, 2.97
EX20, 00:02:41, -1.01, 2.96
EX20, 00:02:41, -1.01, 2.95
EX20, 00:02:41, -0.94, 2.94
EX20, 00:02:41, -0.94, 2.93
EX20, 00:02:41, -0.94, 2.92
EX20, 00:02:41, -0.94, 2.91
EX20, 00:02:41, -0.94, 2.90
EX20, 00:02:42, -0.94, 2.89
EX20, 00:02:42, -0.94, 2.88
EX20, 00:02:42, -0.94, 2.87
EX20, 00:02:42, -0.86, 2.86
EX20, 00:02:42, -0.86, 2.85
EX20, 00:02:42, -0.86, 2.84
EX20, 00:02:42, -0.86, 2.83
EX20, 00:02:42, -0.86, 2.82
EX20, 00:02:43, -0.86, 2.81
EX20, 00:02:43, -0.86, 2.80
EX20, 00:02:43, -0.86, 2.79
EX20, 00:02:43, -0.77, 2.77
EX20, 00:02:43, -0.77, 2.76
EX20, 00:02:43, -0.77, 2.75
EX20, 00:02:43, -0.77, 2.74
EX20, 00:02:43, -0.77, 2.73

EX20, 00:02:44, -0.77, 2.72
EX20, 00:02:44, -0.77, 2.71
EX20, 00:02:44, -0.77, 2.70
EX20, 00:02:44, -0.69, 2.69
EX20, 00:02:44, -0.69, 2.68
EX20, 00:02:44, -0.69, 2.67
EX20, 00:02:44, -0.69, 2.66
EX20, 00:02:44, -0.69, 2.65
EX20, 00:02:45, -0.69, 2.64
EX20, 00:02:45, -0.69, 2.63
EX20, 00:02:45, -0.69, 2.62
EX20, 00:02:45, -0.60, 2.60
EX20, 00:02:45, -0.60, 2.59
EX20, 00:02:45, -0.60, 2.58
EX20, 00:02:45, -0.60, 2.57
EX20, 00:02:45, -0.60, 2.56
EX20, 00:02:46, -0.60, 2.55
EX20, 00:02:46, -0.60, 2.54
EX20, 00:02:46, -0.60, 2.53
EX20, 00:02:46, -0.52, 2.52
EX20, 00:02:46, -0.52, 2.51
EX20, 00:02:46, -0.52, 2.50
EX20, 00:02:46, -0.52, 2.49
EX20, 00:02:46, -0.52, 2.48
EX20, 00:02:47, -0.52, 2.47
EX20, 00:02:47, -0.52, 2.46
EX20, 00:02:47, -0.52, 2.45
EX20, 00:02:47, -0.44, 2.44
EX20, 00:02:47, -0.44, 2.43
EX20, 00:02:47, -0.44, 2.41
EX20, 00:02:47, -0.44, 2.40
EX20, 00:02:48, -0.44, 2.39
EX20, 00:02:48, -0.44, 2.38
EX20, 00:02:48, -0.44, 2.37
EX20, 00:02:48, -0.44, 2.36

EX20, 00:02:48, -0.35, 2.35
EX20, 00:02:48, -0.35, 2.34
EX20, 00:02:48, -0.35, 2.33
EX20, 00:02:48, -0.35, 2.32
EX20, 00:02:49, -0.35, 2.31
EX20, 00:02:49, -0.35, 2.30
EX20, 00:02:49, -0.35, 2.29
EX20, 00:02:49, -0.35, 2.28
EX20, 00:02:49, -0.27, 2.27
EX20, 00:02:49, -0.27, 2.26
EX20, 00:02:49, -0.27, 2.25
EX20, 00:02:49, -0.27, 2.24
EX20, 00:02:50, -0.27, 2.23
EX20, 00:02:50, -0.27, 2.22
EX20, 00:02:50, -0.27, 2.21
EX20, 00:02:50, -0.27, 2.19
EX20, 00:02:50, -0.18, 2.18
EX20, 00:02:50, -0.18, 2.17
EX20, 00:02:50, -0.18, 2.16
EX20, 00:02:50, -0.18, 2.15
EX20, 00:02:51, -0.18, 2.14
EX20, 00:02:51, -0.18, 2.13
EX20, 00:02:51, -0.18, 2.12
EX20, 00:02:51, -0.18, 2.10
EX20, 00:02:51, -0.09, 2.09
EX20, 00:02:51, -0.09, 2.08
EX20, 00:02:51, -0.09, 2.07
EX20, 00:02:51, -0.09, 2.06
EX20, 00:02:52, -0.09, 2.05
EX20, 00:02:52, -0.09, 2.03
EX20, 00:02:52, -0.09, 2.02
EX20, 00:02:52, -0.09, 2.01
EX20, 00:02:52, 0.01, 1.99
EX20, 00:02:52, 0.01, 1.98
EX20, 00:02:52, 0.01, 1.97

EX20, 00:02:52, 0.01, 1.96
EX20, 00:02:53, 0.01, 1.94
EX20, 00:02:53, 0.01, 1.93
EX20, 00:02:53, 0.01, 1.92
EX20, 00:02:53, 0.01, 1.90
EX20, 00:02:53, 0.11, 1.89
EX20, 00:02:53, 0.11, 1.88
EX20, 00:02:53, 0.11, 1.87
EX20, 00:02:53, 0.11, 1.85
EX20, 00:02:54, 0.11, 1.84
EX20, 00:02:54, 0.11, 1.83
EX20, 00:02:54, 0.11, 1.82
EX20, 00:02:54, 0.11, 1.80
EX20, 00:02:54, 0.21, 1.79
EX20, 00:02:54, 0.21, 1.78
EX20, 00:02:54, 0.21, 1.77
EX20, 00:02:54, 0.21, 1.76
EX20, 00:02:55, 0.21, 1.74
EX20, 00:02:55, 0.21, 1.73
EX20, 00:02:55, 0.21, 1.72
EX20, 00:02:55, 0.21, 1.71
EX20, 00:02:55, 0.30, 1.70
EX20, 00:02:55, 0.30, 1.69
EX20, 00:02:55, 0.30, 1.68
EX20, 00:02:56, 0.30, 1.67
EX20, 00:02:56, 0.30, 1.66
EX20, 00:02:56, 0.30, 1.66
EX20, 00:02:56, 0.30, 1.65
EX20, 00:02:56, 0.30, 1.64
EX20, 00:02:56, 0.37, 1.63
EX20, 00:02:56, 0.37, 1.62
EX20, 00:02:56, 0.37, 1.62
EX20, 00:02:57, 0.37, 1.61
EX20, 00:02:57, 0.37, 1.60
EX20, 00:02:57, 0.37, 1.60
EX20, 00:02:57, 0.37, 1.59
EX20, 00:02:57, 0.37, 1.59

EX20, 00:02:57, 0.42, 1.58
EX20, 00:02:57, 0.42, 1.58
EX20, 00:02:57, 0.42, 1.58
EX20, 00:02:58, 0.42, 1.57
EX20, 00:02:58, 0.42, 1.57
EX20, 00:02:58, 0.42, 1.57
EX20, 00:02:58, 0.42, 1.57
EX20, 00:02:58, 0.42, 1.57
EX20, 00:02:58, 0.43, 1.57
EX20, 00:02:58, 0.43, 1.57
EX20, 00:02:58, 0.43, 1.57
EX20, 00:02:59, 0.43, 1.57
EX20, 00:02:59, 0.43, 1.57
EX20, 00:02:59, 0.43, 1.57
EX20, 00:02:59, 0.43, 1.57
EX20, 00:02:59, 0.43, 1.58
EX20, 00:02:59, 0.42, 1.58
EX20, 00:02:59, 0.42, 1.58
EX20, 00:02:59, 0.42, 1.59
EX20, 00:03:00, 0.42, 1.59
EX20, 00:03:00, 0.42, 1.60
EX20, 00:03:00, 0.42, 1.60
EX20, 00:03:00, 0.42, 1.61
EX20, 00:03:00, 0.42, 1.62
EX20, 00:03:00, 0.38, 1.62
EX20, 00:03:00, 0.38, 1.63
EX20, 00:03:00, 0.38, 1.64
EX20, 00:03:01, 0.38, 1.65
EX20, 00:03:01, 0.38, 1.66
EX20, 00:03:01, 0.38, 1.67
EX20, 00:03:01, 0.38, 1.68
EX20, 00:03:01, 0.38, 1.69
EX20, 00:03:01, 0.30, 1.70
EX20, 00:03:01, 0.30, 1.71
EX20, 00:03:01, 0.30, 1.72
EX20, 00:03:02, 0.30, 1.73
EX20, 00:03:02, 0.30, 1.74

EX20, 00:03:02, 0.30, 1.76
EX20, 00:03:02, 0.30, 1.77
EX20, 00:03:02, 0.30, 1.78
EX20, 00:03:02, 0.21, 1.79
EX20, 00:03:02, 0.21, 1.81
EX20, 00:03:02, 0.21, 1.82
EX20, 00:03:03, 0.21, 1.84
EX20, 00:03:03, 0.21, 1.85
EX20, 00:03:03, 0.21, 1.87
EX20, 00:03:03, 0.21, 1.88
EX20, 00:03:03, 0.21, 1.90
EX20, 00:03:03, 0.08, 1.92
EX20, 00:03:03, 0.08, 1.93
EX20, 00:03:04, 0.08, 1.95
EX20, 00:03:04, 0.08, 1.97
EX20, 00:03:04, 0.08, 1.99
EX20, 00:03:04, 0.08, 2.01
EX20, 00:03:04, 0.08, 2.02
EX20, 00:03:04, 0.08, 2.04
EX20, 00:03:04, -0.06, 2.06
EX20, 00:03:04, -0.06, 2.09
EX20, 00:03:05, -0.06, 2.11
EX20, 00:03:05, -0.06, 2.13
EX20, 00:03:05, -0.06, 2.15
EX20, 00:03:05, -0.06, 2.17
EX20, 00:03:05, -0.06, 2.19
EX20, 00:03:05, -0.06, 2.21
EX20, 00:03:05, -0.24, 2.24
EX20, 00:03:05, -0.24, 2.26
EX20, 00:03:06, -0.24, 2.28
EX20, 00:03:06, -0.24, 2.30
EX20, 00:03:06, -0.24, 2.33
EX20, 00:03:06, -0.24, 2.35
EX20, 00:03:06, -0.24, 2.37
EX20, 00:03:06, -0.24, 2.40
EX20, 00:03:06, -0.42, 2.42

EX20, 00:03:06, -0.42, 2.44
EX20, 00:03:07, -0.42, 2.47
EX20, 00:03:07, -0.42, 2.49
EX20, 00:03:07, -0.42, 2.51
EX20, 00:03:07, -0.42, 2.54
EX20, 00:03:07, -0.42, 2.56
EX20, 00:03:07, -0.42, 2.59
EX20, 00:03:07, -0.42, 2.61
EX20, 00:03:07, -0.62, 2.64
EX20, 00:03:08, -0.62, 2.66
EX20, 00:03:08, -0.62, 2.68
EX20, 00:03:08, -0.62, 2.71
EX20, 00:03:08, -0.62, 2.73
EX20, 00:03:08, -0.62, 2.75
EX20, 00:03:08, -0.62, 2.78
EX20, 00:03:08, -0.62, 2.80
EX20, 00:03:08, -0.81, 2.82
EX20, 00:03:09, -0.81, 2.85
EX20, 00:03:09, -0.81, 2.87
EX20, 00:03:09, -0.81, 2.89
EX20, 00:03:09, -0.81, 2.91
EX20, 00:03:09, -0.81, 2.94
EX20, 00:03:09, -0.81, 2.96
EX20, 00:03:09, -0.81, 2.98
EX20, 00:03:09, -0.99, 3.00
EX20, 00:03:10, -0.99, 3.03
EX20, 00:03:10, -0.99, 3.05
EX20, 00:03:10, -0.99, 3.07
EX20, 00:03:10, -0.99, 3.09
EX20, 00:03:10, -0.99, 3.11
EX20, 00:03:10, -0.99, 3.13
EX20, 00:03:10, -0.99, 3.15
EX20, 00:03:10, -1.16, 3.18
EX20, 00:03:11, -1.16, 3.20
EX20, 00:03:11, -1.16, 3.22

EX20, 00:03:11, -1.16, 3.24
EX20, 00:03:11, -1.16, 3.26
EX20, 00:03:11, -1.16, 3.28
EX20, 00:03:11, -1.16, 3.30
EX20, 00:03:11, -1.16, 3.32
EX20, 00:03:11, -1.32, 3.34
EX20, 00:03:12, -1.32, 3.36
EX20, 00:03:12, -1.32, 3.36
EX20, 00:03:12, -1.32, 3.36
EX20, 00:03:12, -1.32, 3.35
EX20, 00:03:12, -1.32, 3.35
EX20, 00:03:12, -1.32, 3.35
EX20, 00:03:12, -1.32, 3.35
EX20, 00:03:13, -1.35, 3.35
EX20, 00:03:13, -1.35, 3.35
EX20, 00:03:13, -1.35, 3.35
EX20, 00:03:13, -1.35, 3.35
EX20, 00:03:13, -1.35, 3.35
EX20, 00:03:13, -1.35, 3.36
EX20, 00:03:13, -1.35, 3.36
EX20, 00:03:13, -1.35, 3.36
EX20, 00:03:14, -1.35, 3.35
EX20, 00:03:14, -1.35, 3.35
EX20, 00:03:14, -1.35, 3.35
EX20, 00:03:14, -1.35, 3.36
EX20, 00:03:14, -1.35, 3.36
EX20, 00:03:14, -1.35, 3.36
EX20, 00:03:14, -1.35, 3.36
EX20, 00:03:14, -1.35, 3.36
EX20, 00:03:15, -1.36, 3.36
EX20, 00:03:15, -1.36, 3.36
EX20, 00:03:15, -1.36, 3.36
EX20, 00:03:15, -1.36, 3.36
EX20, 00:03:15, -1.36, 3.36
EX20, 00:03:15, -1.36, 3.36

EX20, 00:03:15, -1.36, 3.36
EX20, 00:03:15, -1.36, 3.35
EX20, 00:03:16, -1.35, 3.35
EX20, 00:03:16, -1.35, 3.35
EX20, 00:03:16, -1.35, 3.35
EX20, 00:03:16, -1.35, 3.35
EX20, 00:03:16, -1.35, 3.36
EX20, 00:03:16, -1.35, 3.36
EX20, 00:03:16, -1.35, 3.36
EX20, 00:03:16, -1.35, 3.36
EX20, 00:03:17, -1.36, 3.36
EX20, 00:03:17, -1.36, 3.36
EX20, 00:03:17, -1.36, 3.36
EX20, 00:03:17, -1.36, 3.36
EX20, 00:03:17, -1.36, 3.36
EX20, 00:03:17, -1.36, 3.36
EX20, 00:03:17, -1.36, 3.36
EX20, 00:03:17, -1.36, 3.36
EX20, 00:03:18, -1.36, 3.35
EX20, 00:03:18, -1.36, 3.35
EX20, 00:03:18, -1.36, 3.35
EX20, 00:03:18, -1.36, 3.35
EX20, 00:03:18, -1.36, 3.35
EX20, 00:03:18, -1.36, 3.35
EX20, 00:03:18, -1.36, 3.35
EX20, 00:03:18, -1.36, 3.35
EX20, 00:03:19, -1.34, 3.34
EX20, 00:03:19, -1.34, 3.34
EX20, 00:03:19, -1.34, 3.34
EX20, 00:03:19, -1.34, 3.34
EX20, 00:03:19, -1.34, 3.33
EX20, 00:03:19, -1.34, 3.33
EX20, 00:03:19, -1.34, 3.33
EX20, 00:03:20, -1.34, 3.33
EX20, 00:03:20, -1.32, 3.32

EX20, 00:03:20, -1.32, 3.32
EX20, 00:03:20, -1.32, 3.31
EX20, 00:03:20, -1.32, 3.31
EX20, 00:03:20, -1.32, 3.31
EX20, 00:03:20, -1.32, 3.30
EX20, 00:03:20, -1.32, 3.30
EX20, 00:03:21, -1.32, 3.29
EX20, 00:03:21, -1.29, 3.29
EX20, 00:03:21, -1.29, 3.28
EX20, 00:03:21, -1.29, 3.28
EX20, 00:03:21, -1.29, 3.27
EX20, 00:03:21, -1.29, 3.27
EX20, 00:03:21, -1.29, 3.26
EX20, 00:03:21, -1.29, 3.26
EX20, 00:03:22, -1.29, 3.25
EX20, 00:03:22, -1.25, 3.24
EX20, 00:03:22, -1.25, 3.24
EX20, 00:03:22, -1.25, 3.23
EX20, 00:03:22, -1.25, 3.22
EX20, 00:03:22, -1.25, 3.22
EX20, 00:03:22, -1.25, 3.21
EX20, 00:03:22, -1.25, 3.20
EX20, 00:03:23, -1.25, 3.20
EX20, 00:03:23, -1.19, 3.19
EX20, 00:03:23, -1.19, 3.18
EX20, 00:03:23, -1.19, 3.17
EX20, 00:03:23, -1.19, 3.16
EX20, 00:03:23, -1.19, 3.16
EX20, 00:03:23, -1.19, 3.15
EX20, 00:03:23, -1.19, 3.14
EX20, 00:03:24, -1.19, 3.13
EX20, 00:03:24, -1.13, 3.12
EX20, 00:03:24, -1.13, 3.12
EX20, 00:03:24, -1.13, 3.11
EX20, 00:03:24, -1.13, 3.10

EX20, 00:03:24, -1.13, 3.09
EX20, 00:03:24, -1.13, 3.08
EX20, 00:03:24, -1.13, 3.07
EX20, 00:03:25, -1.13, 3.06
EX20, 00:03:25, -1.06, 3.05
EX20, 00:03:25, -1.06, 3.04
EX20, 00:03:25, -1.06, 3.03
EX20, 00:03:25, -1.06, 3.02
EX20, 00:03:25, -1.06, 3.01
EX20, 00:03:25, -1.06, 3.00
EX20, 00:03:25, -1.06, 2.99
EX20, 00:03:26, -1.06, 2.98
EX20, 00:03:26, -0.98, 2.97
EX20, 00:03:26, -0.98, 2.96
EX20, 00:03:26, -0.98, 2.95
EX20, 00:03:26, -0.98, 2.94
EX20, 00:03:26, -0.98, 2.93
EX20, 00:03:26, -0.98, 2.92
EX20, 00:03:27, -0.98, 2.91
EX20, 00:03:27, -0.98, 2.90
EX20, 00:03:27, -0.90, 2.89
EX20, 00:03:27, -0.90, 2.88
EX20, 00:03:27, -0.90, 2.87
EX20, 00:03:27, -0.90, 2.86
EX20, 00:03:27, -0.90, 2.85
EX20, 00:03:27, -0.90, 2.83
EX20, 00:03:28, -0.90, 2.82
EX20, 00:03:28, -0.90, 2.81
EX20, 00:03:28, -0.81, 2.80
EX20, 00:03:28, -0.81, 2.79
EX20, 00:03:28, -0.81, 2.78
EX20, 00:03:28, -0.81, 2.77
EX20, 00:03:28, -0.81, 2.76
EX20, 00:03:28, -0.81, 2.74
EX20, 00:03:29, -0.81, 2.73

EX20, 00:03:29, -0.81, 2.72
EX20, 00:03:29, -0.72, 2.71
EX20, 00:03:29, -0.72, 2.70
EX20, 00:03:29, -0.72, 2.69
EX20, 00:03:29, -0.72, 2.67
EX20, 00:03:29, -0.72, 2.66
EX20, 00:03:29, -0.72, 2.65
EX20, 00:03:30, -0.72, 2.64
EX20, 00:03:30, -0.72, 2.62
EX20, 00:03:30, -0.62, 2.61
EX20, 00:03:30, -0.62, 2.60
EX20, 00:03:30, -0.62, 2.59
EX20, 00:03:30, -0.62, 2.58
EX20, 00:03:30, -0.62, 2.56
EX20, 00:03:30, -0.62, 2.55
EX20, 00:03:31, -0.62, 2.54
EX20, 00:03:31, -0.62, 2.53
EX20, 00:03:31, -0.52, 2.51
EX20, 00:03:31, -0.52, 2.50
EX20, 00:03:31, -0.52, 2.49
EX20, 00:03:31, -0.52, 2.47
EX20, 00:03:31, -0.52, 2.46
EX20, 00:03:31, -0.52, 2.45
EX20, 00:03:32, -0.52, 2.44
EX20, 00:03:32, -0.52, 2.42
EX20, 00:03:32, -0.42, 2.41
EX20, 00:03:32, -0.42, 2.40
EX20, 00:03:32, -0.42, 2.38
EX20, 00:03:32, -0.42, 2.37
EX20, 00:03:32, -0.42, 2.36
EX20, 00:03:32, -0.42, 2.34
EX20, 00:03:33, -0.42, 2.33
EX20, 00:03:33, -0.42, 2.32
EX20, 00:03:33, -0.31, 2.30
EX20, 00:03:33, -0.31, 2.29

EX20, 00:03:33, -0.31, 2.28
EX20, 00:03:33, -0.31, 2.26
EX20, 00:03:33, -0.31, 2.25
EX20, 00:03:33, -0.31, 2.24
EX20, 00:03:34, -0.31, 2.22
EX20, 00:03:34, -0.31, 2.21
EX20, 00:03:34, -0.20, 2.20
EX20, 00:03:34, -0.20, 2.18
EX20, 00:03:34, -0.20, 2.17
EX20, 00:03:34, -0.20, 2.15
EX20, 00:03:34, -0.20, 2.14
EX20, 00:03:35, -0.20, 2.13
EX20, 00:03:35, -0.20, 2.11
EX20, 00:03:35, -0.20, 2.10
EX20, 00:03:35, -0.09, 2.08
EX20, 00:03:35, -0.09, 2.07
EX20, 00:03:35, -0.09, 2.05
EX20, 00:03:35, -0.09, 2.04
EX20, 00:03:35, -0.09, 2.03
EX20, 00:03:36, -0.09, 2.01
EX20, 00:03:36, -0.09, 2.00
EX20, 00:03:36, -0.09, 1.98
EX20, 00:03:36, 0.02, 1.97
EX20, 00:03:36, 0.02, 1.95
EX20, 00:03:36, 0.02, 1.94
EX20, 00:03:36, 0.02, 1.93
EX20, 00:03:36, 0.02, 1.91
EX20, 00:03:37, 0.02, 1.90
EX20, 00:03:37, 0.02, 1.88
EX20, 00:03:37, 0.02, 1.87
EX20, 00:03:37, 0.14, 1.85
EX20, 00:03:37, 0.14, 1.84
EX20, 00:03:37, 0.14, 1.82
EX20, 00:03:37, 0.14, 1.81
EX20, 00:03:37, 0.14, 1.80
EX20, 00:03:38, 0.14, 1.78

EX20, 00:03:38, 0.14, 1.77
EX20, 00:03:38, 0.14, 1.76
EX20, 00:03:38, 0.25, 1.74
EX20, 00:03:38, 0.25, 1.73
EX20, 00:03:38, 0.25, 1.72
EX20, 00:03:38, 0.25, 1.70
EX20, 00:03:38, 0.25, 1.69
EX20, 00:03:39, 0.25, 1.68
EX20, 00:03:39, 0.25, 1.67
EX20, 00:03:39, 0.25, 1.66
EX20, 00:03:39, 0.35, 1.64
EX20, 00:03:39, 0.35, 1.63
EX20, 00:03:39, 0.35, 1.62
EX20, 00:03:39, 0.35, 1.61
EX20, 00:03:39, 0.35, 1.60
EX20, 00:03:40, 0.35, 1.59
EX20, 00:03:40, 0.35, 1.58
EX20, 00:03:40, 0.35, 1.58
EX20, 00:03:40, 0.43, 1.57
EX20, 00:03:40, 0.43, 1.56
EX20, 00:03:40, 0.43, 1.55
EX20, 00:03:40, 0.43, 1.54
EX20, 00:03:40, 0.43, 1.54
EX20, 00:03:41, 0.43, 1.53
EX20, 00:03:41, 0.43, 1.52
EX20, 00:03:41, 0.43, 1.52
EX20, 00:03:41, 0.48, 1.51
EX20, 00:03:41, 0.48, 1.51
EX20, 00:03:41, 0.48, 1.50
EX20, 00:03:41, 0.48, 1.50
EX20, 00:03:42, 0.48, 1.50
EX20, 00:03:42, 0.48, 1.49
EX20, 00:03:42, 0.48, 1.49
EX20, 00:03:42, 0.48, 1.49
EX20, 00:03:42, 0.51, 1.49
EX20, 00:03:42, 0.51, 1.49
EX20, 00:03:42, 0.51, 1.49

EX20, 00:03:42, 0.51, 1.49
EX20, 00:03:43, 0.51, 1.49
EX20, 00:03:43, 0.51, 1.49
EX20, 00:03:43, 0.51, 1.49
EX20, 00:03:43, 0.51, 1.49
EX20, 00:03:43, 0.51, 1.49
EX20, 00:03:43, 0.51, 1.50
EX20, 00:03:43, 0.51, 1.50
EX20, 00:03:43, 0.51, 1.50
EX20, 00:03:44, 0.51, 1.51
EX20, 00:03:44, 0.51, 1.51
EX20, 00:03:44, 0.51, 1.52
EX20, 00:03:44, 0.51, 1.52
EX20, 00:03:44, 0.47, 1.53
EX20, 00:03:44, 0.47, 1.54
EX20, 00:03:44, 0.47, 1.54
EX20, 00:03:44, 0.47, 1.55
EX20, 00:03:45, 0.47, 1.56
EX20, 00:03:45, 0.47, 1.57
EX20, 00:03:45, 0.47, 1.58
EX20, 00:03:45, 0.47, 1.59
EX20, 00:03:45, 0.41, 1.60
EX20, 00:03:45, 0.41, 1.61
EX20, 00:03:45, 0.41, 1.62
EX20, 00:03:45, 0.41, 1.63
EX20, 00:03:46, 0.41, 1.64
EX20, 00:03:46, 0.41, 1.65
EX20, 00:03:46, 0.41, 1.67
EX20, 00:03:46, 0.41, 1.68
EX20, 00:03:46, 0.31, 1.69
EX20, 00:03:46, 0.31, 1.71
EX20, 00:03:46, 0.31, 1.72
EX20, 00:03:46, 0.31, 1.74
EX20, 00:03:47, 0.31, 1.75
EX20, 00:03:47, 0.31, 1.77
EX20, 00:03:47, 0.31, 1.78
EX20, 00:03:47, 0.31, 1.80

EX20, 00:03:47, 0.19, 1.81
EX20, 00:03:47, 0.19, 1.83
EX20, 00:03:47, 0.19, 1.85
EX20, 00:03:47, 0.19, 1.87
EX20, 00:03:48, 0.19, 1.88
EX20, 00:03:48, 0.19, 1.90
EX20, 00:03:48, 0.19, 1.92
EX20, 00:03:48, 0.19, 1.94
EX20, 00:03:48, 0.04, 1.96
EX20, 00:03:48, 0.04, 1.98
EX20, 00:03:48, 0.04, 2.00
EX20, 00:03:48, 0.04, 2.02
EX20, 00:03:49, 0.04, 2.04
EX20, 00:03:49, 0.04, 2.06
EX20, 00:03:49, 0.04, 2.09
EX20, 00:03:49, 0.04, 2.11
EX20, 00:03:49, -0.13, 2.13
EX20, 00:03:49, -0.13, 2.15
EX20, 00:03:49, -0.13, 2.17
EX20, 00:03:49, -0.13, 2.20
EX20, 00:03:50, -0.13, 2.22
EX20, 00:03:50, -0.13, 2.24
EX20, 00:03:50, -0.13, 2.27
EX20, 00:03:50, -0.13, 2.29
EX20, 00:03:50, -0.32, 2.32
EX20, 00:03:50, -0.32, 2.34
EX20, 00:03:50, -0.32, 2.36
EX20, 00:03:51, -0.32, 2.39
EX20, 00:03:51, -0.32, 2.41
EX20, 00:03:51, -0.32, 2.44
EX20, 00:03:51, -0.32, 2.46
EX20, 00:03:51, -0.32, 2.48
EX20, 00:03:51, -0.51, 2.51
EX20, 00:03:51, -0.51, 2.53
EX20, 00:03:51, -0.51, 2.56
EX20, 00:03:52, -0.51, 2.58

EX20, 00:03:52, -0.51, 2.60
EX20, 00:03:52, -0.51, 2.63
EX20, 00:03:52, -0.51, 2.65
EX20, 00:03:52, -0.51, 2.68
EX20, 00:03:52, -0.70, 2.70
EX20, 00:03:52, -0.70, 2.72
EX20, 00:03:52, -0.70, 2.75
EX20, 00:03:53, -0.70, 2.77
EX20, 00:03:53, -0.70, 2.79
EX20, 00:03:53, -0.70, 2.82
EX20, 00:03:53, -0.70, 2.84
EX20, 00:03:53, -0.70, 2.86
EX20, 00:03:53, -0.88, 2.88
EX20, 00:03:53, -0.88, 2.91
EX20, 00:03:53, -0.88, 2.93
EX20, 00:03:54, -0.88, 2.95
EX20, 00:03:54, -0.88, 2.97
EX20, 00:03:54, -0.88, 3.00
EX20, 00:03:54, -0.88, 3.02
EX20, 00:03:54, -0.88, 3.04
EX20, 00:03:54, -1.06, 3.06
EX20, 00:03:54, -1.06, 3.08
EX20, 00:03:54, -1.06, 3.10
EX20, 00:03:55, -1.06, 3.12
EX20, 00:03:55, -1.06, 3.14
EX20, 00:03:55, -1.06, 3.16
EX20, 00:03:55, -1.06, 3.18
EX20, 00:03:55, -1.06, 3.20
EX20, 00:03:55, -1.22, 3.22
EX20, 00:03:55, -1.22, 3.24
EX20, 00:03:55, -1.22, 3.26
EX20, 00:03:56, -1.22, 3.28
EX20, 00:03:56, -1.22, 3.30
EX20, 00:03:56, -1.22, 3.32
EX20, 00:03:56, -1.22, 3.34

EX20, 00:03:56, -1.22, 3.35
EX20, 00:03:56, -1.35, 3.35
EX20, 00:03:56, -1.35, 3.35
EX20, 00:03:56, -1.35, 3.35
EX20, 00:03:57, -1.35, 3.35
EX20, 00:03:57, -1.35, 3.34
EX20, 00:03:57, -1.35, 3.34
EX20, 00:03:57, -1.35, 3.34
EX20, 00:03:57, -1.35, 3.34
EX20, 00:03:57, -1.35, 3.35
EX20, 00:03:57, -1.35, 3.35
EX20, 00:03:57, -1.35, 3.35
EX20, 00:03:58, -1.35, 3.35
EX20, 00:03:58, -1.35, 3.35
EX20, 00:03:58, -1.35, 3.35
EX20, 00:03:58, -1.35, 3.35
EX20, 00:03:58, -1.35, 3.35
EX20, 00:03:58, -1.35, 3.35
EX20, 00:03:58, -1.35, 3.36
EX20, 00:03:59, -1.35, 3.36
EX20, 00:03:59, -1.35, 3.35
EX20, 00:03:59, -1.35, 3.35
EX20, 00:03:59, -1.35, 3.35
EX20, 00:03:59, -1.35, 3.35
EX20, 00:03:59, -1.35, 3.36
EX20, 00:03:59, -1.36, 3.36
EX20, 00:03:59, -1.36, 3.35
EX20, 00:04:00, -1.36, 3.35
EX20, 00:04:00, -1.36, 3.36
EX20, 00:04:00, -1.36, 3.36
EX20, 00:04:00, -1.36, 3.36
EX20, 00:04:00, -1.36, 3.36
EX20, 00:04:00, -1.36, 3.36
EX20, 00:04:00, -1.36, 3.36
EX20, 00:04:00, -1.36, 3.36

EX20, 00:04:01, -1.36, 3.36
EX20, 00:04:01, -1.36, 3.36
