# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: -1, 0.5, 30.00, 100.00"]}

dive: -1, 0.5, 30.00, 100.00
EX20, 00:03:49, nan, -0.07
EX20, 00:03:50, nan, -0.07
EX20, 00:03:50, nan, -0.07
EX20, 00:03:50, nan, -0.07
EX20, 00:03:50, nan, -0.07
EX20, 00:03:50, nan, -0.07
EX20, 00:03:50, nan, -0.07
EX20, 00:03:50, nan, -0.07
EX20, 00:03:50, nan, -0.08
EX20, 00:03:51, nan, -0.07
EX20, 00:03:51, nan, -0.07
EX20, 00:03:51, nan, -0.08
EX20, 00:03:51, nan, -0.07

EX20, 00:03:51, nan, -0.07
EX20, 00:03:51, nan, -0.07
EX20, 00:03:51, nan, -0.07
EX20, 00:03:51, nan, -0.07
EX20, 00:03:52, nan, -0.07
EX20, 00:03:52, nan, -0.07
EX20, 00:03:52, nan, -0.07
EX20, 00:03:52, nan, -0.07
EX20, 00:03:52, nan, -0.07
EX20, 00:03:52, nan, -0.07
EX20, 00:03:52, nan, -0.07
EX20, 00:03:52, nan, -0.07
EX20, 00:03:53, nan, -0.07
EX20, 00:03:53, nan, -0.07
EX20, 00:03:53, nan, -0.07
EX20, 00:03:53, nan, -0.07
EX20, 00:03:53, nan, -0.07
EX20, 00:03:53, nan, -0.07
EX20, 00:03:53, nan, -0.07
EX20, 00:03:53, nan, -0.07
EX20, 00:03:54, nan, -0.07
EX20, 00:03:54, nan, -0.07
EX20, 00:03:54, nan, -0.07
EX20, 00:03:54, nan, -0.07
EX20, 00:03:54, nan, -0.07
EX20, 00:03:54, nan, -0.07
EX20, 00:03:54, nan, -0.07
EX20, 00:03:55, nan, -0.08
EX20, 00:03:55, nan, -0.07
EX20, 00:03:55, nan, -0.07
EX20, 00:03:55, nan, -0.07
EX20, 00:03:55, nan, -0.07
EX20, 00:03:55, nan, -0.07
EX20, 00:03:55, nan, -0.07
EX20, 00:03:55, nan, -0.07
EX20, 00:03:56, nan, -0.07
EX20, 00:03:56, nan, -0.07

EX20, 00:03:56, nan, -0.07
EX20, 00:03:56, nan, -0.08
EX20, 00:03:56, nan, -0.07
EX20, 00:03:56, nan, -0.07
EX20, 00:03:56, nan, -0.07
EX20, 00:03:56, nan, -0.07
EX20, 00:03:57, nan, -0.07
EX20, 00:03:57, nan, -0.07
EX20, 00:03:57, nan, -0.07
EX20, 00:03:57, nan, -0.07
EX20, 00:03:57, nan, -0.07


# profile complete
